iterationId,competitionName,season,squadId,squadName,playerId,playerName,positions,matchShare,playDuration,openPlayXG,openPlayXG90
1236,USL Championship,2025,1622,Louisville City FC,41757,Cameron Lancaster,CENTER_FORWARD,0.45512426,2682.645,0.20121999999999998,0.40504352979988034
1236,USL Championship,2025,1608,Pittsburgh Riverhounds SC,209732,Pablo Linzoain,CENTER_FORWARD,0.1403511,823.193,0.06158,0.4039538722996916
1236,USL Championship,2025,1603,Orange County SC,42202,Ethan Zubak,CENTER_FORWARD,11.926857,70998.17,5.2163200000000005,0.39674442313090613
1236,USL Championship,2025,3494,Oakland Roots SC,32952,Peter Wilson,CENTER_FORWARD,11.8321905,71907.125,5.19524,0.39014626158395294
1236,USL Championship,2025,3457,Miami FC,200779,Francisco Bonfiglio,CENTER_FORWARD,17.818687,107924.79,7.58245,0.37938670068294783
1236,USL Championship,2025,1627,Indy Eleven,79210,Edward Kizza,CENTER_FORWARD,6.621364,39762.2,2.7474,0.37311718164487884
1236,USL Championship,2025,3455,El Paso Locomotive FC,42348,Eric Calvillo,CENTER_FORWARD,0.3110374,1846.423,0.1262,0.3690811910380233
1236,USL Championship,2025,1624,FC Tulsa,79240,Kalil ElMedkhar,CENTER_FORWARD,3.1761296,19454.385,1.32788,0.3685828156479889
1236,USL Championship,2025,1611,North Carolina FC,114173,Evan Conway,CENTER_FORWARD,7.555889,45264.37,3.0838,0.36789465975114644
1236,USL Championship,2025,1612,San Antonio FC,151441,Diogo Pacheco,CENTER_FORWARD,2.0185807,12373.496,0.83144,0.3628542814415586
1236,USL Championship,2025,3510,Detroit City FC,88704,Darren Smith,CENTER_FORWARD,13.588903,80225.21,5.35938,0.36074261444750344
1236,USL Championship,2025,9876,Lexington SC,203842,Forster Ajago,CENTER_FORWARD,9.474419,56721.27,3.73236,0.35532956155600887
1236,USL Championship,2025,6232,Rhode Island FC,97886,Albert Dikwa,CENTER_FORWARD,13.310621,78981.58,5.1462900000000005,0.3518537613453669
1236,USL Championship,2025,1608,Pittsburgh Riverhounds SC,42286,Augustine Williams,CENTER_FORWARD,17.142464,100962.39,6.43517,0.34418676103051843
1236,USL Championship,2025,3455,El Paso Locomotive FC,114184,Tumi Moshobane,CENTER_FORWARD,0.7718459,4714.4478,0.29829,0.3416658892691526
1236,USL Championship,2025,1600,Sacramento Republic FC,57222,Sebastián Herrera,CENTER_FORWARD,11.306302,67596.68,4.24759,0.3393211915141394
1236,USL Championship,2025,1629,Las Vegas Lights FC,119904,Nighte Pickering,CENTER_FORWARD,2.69147,15921.468,0.99663,0.3380217201077187
1236,USL Championship,2025,3456,New Mexico United,43740,Thomas Amang,CENTER_FORWARD,3.9414225,23426.797,1.40134,0.32301624502914333
1236,USL Championship,2025,1612,San Antonio FC,18484,Juan Agudelo,CENTER_FORWARD,7.730416,46952.906,2.80596,0.32271024928680664
1236,USL Championship,2025,3494,Oakland Roots SC,116344,Wolfgang Prentice,CENTER_FORWARD,1.6562451,10280.796,0.61221,0.32156401119135136
1236,USL Championship,2025,3455,El Paso Locomotive FC,41736,Frank López,CENTER_FORWARD,2.4297912,14760.4375,0.87785,0.32115511481282316
1236,USL Championship,2025,1600,Sacramento Republic FC,98139,Russell Cicerone,CENTER_FORWARD,3.9074135,23744.629,1.39706,0.3177191776717168
1236,USL Championship,2025,1608,Pittsburgh Riverhounds SC,116292,Robbie Mertz,CENTER_FORWARD,0.5841217,3488.17,0.20321,0.3145873050912083
1236,USL Championship,2025,9876,Lexington SC,17963,Cory Burke,CENTER_FORWARD,6.273843,37785.37,2.17399,0.3106902486332673
1236,USL Championship,2025,1627,Indy Eleven,18184,Romario Williams,CENTER_FORWARD,4.8157024,28686.805,1.6472,0.310068688374324
1236,USL Championship,2025,3510,Detroit City FC,3824,Ben Morris,CENTER_FORWARD,6.187014,36393.574,2.05378,0.30473544587844
1236,USL Championship,2025,1619,Phoenix Rising FC,33265,Ihsan Sacko,CENTER_FORWARD,6.722772,40371.64,2.25687,0.30187275027717475
1236,USL Championship,2025,3464,Birmingham Legion FC,18311,Ronaldo Damus,CENTER_FORWARD,18.513506,109946.23,5.95964,0.2927072260685974
1236,USL Championship,2025,9876,Lexington SC,41757,Cameron Lancaster,CENTER_FORWARD,2.4119036,13923.085,0.6918,0.2683112255653111
1236,USL Championship,2025,3542,Loudoun United FC,207766,Riley Bidois,CENTER_FORWARD,7.8021097,46860.47,2.26119,0.26056985770735974
1236,USL Championship,2025,3494,Oakland Roots SC,159819,Daniel Gomez,CENTER_FORWARD,0.45537287,2828.676,0.1336,0.25504511651387435
1236,USL Championship,2025,1615,Tampa Bay Rowdies,16912,Manuel Arteaga,CENTER_FORWARD,12.300506,72526.58,3.42424,0.25495337019889813
1236,USL Championship,2025,1600,Sacramento Republic FC,79488,Cristian Parano,CENTER_FORWARD,1.7072272,10080.88,0.4758,0.25487060653435023
1236,USL Championship,2025,1612,San Antonio FC,97981,Jorge Hernández,CENTER_FORWARD,0.90372455,5192.493,0.24394,0.25368854613766445
1236,USL Championship,2025,3488,Monterey Bay FC,125925,Mayele Malango,CENTER_FORWARD,1.1056986,6511.1,0.302,0.2504645912365038
1236,USL Championship,2025,3455,El Paso Locomotive FC,97952,Andy Cabrera,CENTER_FORWARD,1.2909298,7588.563,0.34731,0.2471448151646102
1236,USL Championship,2025,6232,Rhode Island FC,48800,JJ Williams,CENTER_FORWARD,6.728318,39939.832,1.74447,0.23585822794647707
1236,USL Championship,2025,1615,Tampa Bay Rowdies,79489,Cammy MacPherson,CENTER_FORWARD,0.71610725,4325.406,0.18875,0.23564261944427875
1236,USL Championship,2025,3494,Oakland Roots SC,116328,Emmanuel Johnson,CENTER_FORWARD,2.9089758,17506.994,0.75779,0.2337389274252336
